fname,first_label,first_possibility,second_label,second_possibility
clip_2748f4740.wav,unknown,10.4769,down,9.82855
clip_264a30461.wav,unknown,5.97329,go,5.68394
clip_67c78de6f.wav,go,8.62513,unknown,8.61399
clip_a5beb80a7.wav,unknown,6.64299,down,6.44478
clip_d1e459911.wav,down,9.33931,unknown,9.30672
clip_a80d8b5d6.wav,up,5.79694,stop,5.3951
clip_7b60bff00.wav,unknown,15.1161,on,15.0882
clip_1415c1404.wav,on,11.981,unknown,11.1413
clip_44a030569.wav,unknown,12.1824,right,11.4864
clip_6506c1ab1.wav,left,7.53838,unknown,7.32202
clip_fad33b2f3.wav,stop,12.1983,unknown,11.0982
clip_d78b7c099.wav,unknown,10.2117,go,9.61236
clip_319864c50.wav,no,10.3988,go,10.2564
clip_fbe05ae7a.wav,left,9.71969,unknown,9.68092
clip_9a07c1a21.wav,left,5.07432,unknown,4.87716
clip_ca4451626.wav,unknown,6.49378,off,5.91508
clip_0464e7891.wav,left,14.0388,unknown,13.174
clip_1d3ccd1b2.wav,right,7.97022,unknown,7.60496
clip_667447ef3.wav,go,13.9225,down,13.1284
clip_3903bf73b.wav,stop,10.9892,unknown,10.6369
clip_25b5dd43b.wav,unknown,8.86411,down,8.22032
clip_3b17308cb.wav,down,11.542,unknown,11.4914
clip_ab1a81f7a.wav,off,9.12454,unknown,8.67067
clip_ac28f2ee6.wav,go,9.62416,unknown,8.76146
clip_b724fabb6.wav,right,14.7186,unknown,13.5744
clip_291923c96.wav,unknown,7.74742,on,7.40514
clip_7e819988a.wav,no,7.67534,go,7.64534
clip_8b52c702a.wav,unknown,5.37753,go,5.01795
clip_dde5fc47f.wav,on,3.34568,unknown,3.30001
clip_d90a5d301.wav,unknown,15.4981,on,15.189
clip_ec062525b.wav,unknown,12.1172,off,10.9754
clip_69aea8764.wav,unknown,11.2057,on,10.571
clip_f0946a21f.wav,unknown,12.3778,right,11.1918
clip_5ee57373c.wav,unknown,14.3199,on,13.071
clip_3778842a4.wav,off,8.03427,unknown,7.26805
clip_9df34b300.wav,left,8.29288,unknown,8.08978
clip_9ac0d6e62.wav,unknown,4.63357,on,4.40771
clip_55c931540.wav,up,5.98967,unknown,5.94399
clip_0c12a11de.wav,off,14.1102,on,13.941
clip_a6f950c3e.wav,unknown,22.3018,on,20.2844
clip_eb85164b0.wav,unknown,10.0525,on,9.7787
clip_4ab152e0c.wav,unknown,4.52291,on,4.47803
clip_f8703c41f.wav,stop,8.54065,unknown,8.06571
clip_7e5db5a4c.wav,unknown,10.7178,on,9.87874
clip_4374645b9.wav,go,8.96921,no,8.38647
clip_2f51048eb.wav,unknown,13.279,down,12.6687
clip_53f01ba9e.wav,down,9.51878,unknown,9.38909
clip_227a29f1d.wav,on,12.6859,unknown,12.4598
clip_8817002a4.wav,unknown,7.91354,stop,7.19239
clip_529d7bf52.wav,no,15.3292,go,13.9141
clip_d21d42414.wav,unknown,10.8392,on,10.3448
clip_93229bf64.wav,unknown,9.06533,go,8.51396
clip_f6d17b51c.wav,unknown,8.98824,on,8.30438
clip_568d5ce98.wav,on,13.3585,unknown,12.4602
clip_5bb239f3b.wav,up,7.46528,off,6.95151
clip_3a8d9251f.wav,unknown,5.82309,no,5.38883
clip_fda390e20.wav,unknown,7.6442,go,7.25607
clip_5b694145f.wav,up,13.5039,off,13.1248
clip_dc93545f6.wav,unknown,9.03021,right,8.46609
clip_61adbfdbb.wav,unknown,7.3771,no,6.92093
clip_0c280ce58.wav,yes,12.5288,unknown,11.9856
clip_cd3a197d2.wav,up,10.5605,off,9.92772
clip_8293bb4f4.wav,unknown,7.42827,go,6.84546
clip_6d452881a.wav,right,9.5958,unknown,9.01602
clip_630f7197b.wav,unknown,11.8668,right,10.7991
clip_570eb0395.wav,on,11.87,unknown,11.6582
clip_28c03290c.wav,unknown,8.39953,go,7.58644
clip_0792071ab.wav,unknown,16.4084,yes,15.5812
clip_baa5aca45.wav,down,12.0578,unknown,11.4482
clip_2eefa82d1.wav,go,18.0968,no,16.3423
clip_77ebbcad2.wav,unknown,9.44475,on,8.96844
clip_005f62fc3.wav,no,8.07584,unknown,7.77186
clip_eef527e3c.wav,down,9.77731,unknown,9.10213
clip_ba18bf972.wav,unknown,8.26434,stop,7.82861
clip_99b935f69.wav,no,7.24851,unknown,6.62737
clip_f0e2bb90c.wav,off,14.0849,up,12.8471
clip_3e5d9a1a4.wav,unknown,7.58201,stop,7.10333
clip_d767aba6c.wav,down,13.4209,unknown,13.1114
clip_3a768f50c.wav,unknown,11.6543,on,11.1499
clip_4a7c6971b.wav,left,6.2838,no,5.92044
clip_6ecffb72f.wav,on,10.3063,unknown,9.88214
clip_491a06c8c.wav,unknown,9.92373,on,9.8755
clip_26bbee352.wav,go,9.86415,down,9.06784
clip_3c1f141f5.wav,unknown,9.78431,on,9.22476
clip_c3eae7537.wav,up,13.9822,unknown,13.9454
clip_61c9a27c3.wav,unknown,8.06976,left,7.35634
clip_3f0e094b5.wav,left,5.3248,unknown,5.22267
clip_22c451741.wav,on,7.38595,off,6.75843
clip_ade5a5ce8.wav,no,12.9179,unknown,12.4359
clip_6f4406c8f.wav,unknown,8.69905,stop,8.27837
clip_0e6e82ef7.wav,unknown,4.80929,on,4.40927
clip_3e4492daa.wav,right,20.3946,unknown,18.685
clip_26d6e94b1.wav,no,12.3577,go,11.5039
clip_fcee7c649.wav,no,8.62363,unknown,8.26286
clip_9b40ebcc1.wav,off,9.63159,unknown,9.23242
clip_65aedc72d.wav,yes,11.8802,unknown,11.8216
clip_1761d7d25.wav,unknown,10.7297,yes,9.90314
clip_043a4705b.wav,off,13.1115,up,12.5102
clip_cf9427fdf.wav,left,8.14339,unknown,7.77484
clip_7402a487a.wav,unknown,13.4547,on,12.7658
clip_e091abfef.wav,off,4.60147,unknown,4.46949
clip_25699d954.wav,unknown,9.6534,no,8.88046
clip_b370943cb.wav,down,9.98562,unknown,9.64564
clip_cc63ee7f7.wav,on,6.66528,unknown,6.00334
clip_5a5503454.wav,down,10.9639,no,9.99132
clip_a5a54a8d6.wav,unknown,11.5585,on,10.4396
clip_324613ffb.wav,unknown,5.18923,left,5.14702
clip_d1e0095c6.wav,unknown,13.5488,go,13.1216
clip_0ed7d7672.wav,right,16.9196,left,16.2711
clip_dd33088a2.wav,on,13.0784,unknown,12.9411
clip_cd4740236.wav,no,15.1112,go,13.8433
clip_de638b7cd.wav,yes,15.0377,left,14.7838
clip_ad5b19192.wav,on,15.825,off,15.1753
clip_09d32be96.wav,up,5.48175,go,5.09018
clip_9b25aa603.wav,no,6.73362,yes,6.68007
clip_41001d589.wav,unknown,14.5039,on,13.224
clip_a5b44de66.wav,no,6.59323,go,6.30327
clip_f7367a3c6.wav,stop,12.1444,unknown,12.107
clip_b40eb8cec.wav,unknown,7.37422,go,6.69029
clip_446936c0e.wav,down,4.98703,unknown,4.89606
clip_b878a290b.wav,left,13.271,unknown,13.1522
clip_d7d644714.wav,unknown,8.23972,go,8.11962
clip_a276adc58.wav,unknown,13.2621,on,12.3382
clip_f88ff797a.wav,unknown,9.88085,up,9.24739
clip_8a07f1469.wav,unknown,9.4635,go,9.30705
clip_5322f9f5a.wav,stop,7.9158,unknown,7.48956
clip_4f547c920.wav,off,13.1577,unknown,12.9109
clip_4367e728f.wav,right,21.7,unknown,20.3878
clip_4eb982dc1.wav,unknown,12.459,stop,12.171
clip_73bce2277.wav,unknown,4.56654,go,4.50066
clip_96b713a64.wav,unknown,4.8709,left,4.46787
clip_cd0b8c181.wav,left,10.4915,yes,10.1709
clip_c0f2d2922.wav,go,10.1444,no,9.55088
clip_a3f89ba63.wav,unknown,5.44769,go,5.39906
clip_3abd2d99f.wav,go,5.74926,no,5.43787
clip_50a604cab.wav,no,13.6516,go,12.6156
clip_c6a29a337.wav,unknown,9.49048,go,9.23988
clip_8b102822a.wav,down,10.5399,go,10.1835
clip_1c675157b.wav,unknown,10.6792,no,9.67962
clip_ca5cd378d.wav,yes,8.93634,unknown,8.78429
clip_67b3d45fd.wav,go,9.54993,no,8.64085
clip_2a32ea45b.wav,off,15.2462,up,15.2289
clip_7fdb7c8ca.wav,up,6.65805,unknown,6.2638
clip_c3f2b95c4.wav,on,7.51054,unknown,6.88289
clip_b12d8f4d6.wav,no,16.415,go,15.1663
clip_6f40d1380.wav,yes,14.4828,left,13.7497
clip_904907e6b.wav,go,10.6636,no,10.5194
clip_4b372e866.wav,down,7.24893,go,7.18539
clip_a371fa2b6.wav,unknown,3.05531,up,2.83477
clip_75305436e.wav,unknown,4.03648,silence,3.72952
clip_4c288366c.wav,unknown,12.7561,down,12.2805
clip_24b9a2a04.wav,down,6.9815,go,6.92872
clip_e07feedba.wav,up,10.4604,unknown,9.48361
clip_af0f66875.wav,up,11.7989,off,10.6658
clip_5080ae414.wav,down,9.28339,go,8.66755
clip_d7508b62d.wav,unknown,7.13117,left,7.05525
clip_9075e76d8.wav,unknown,6.83305,off,6.50065
clip_f476a53f1.wav,left,7.46755,yes,7.44752
clip_66b47abd1.wav,unknown,7.40426,down,7.0775
clip_6b17808fe.wav,unknown,8.15781,left,8.06971
clip_f700f21d3.wav,unknown,7.44805,on,7.31628
clip_ab8be3c36.wav,unknown,7.46792,no,6.80805
clip_86910f640.wav,right,18.2013,unknown,17.4155
clip_5ac8abf27.wav,off,5.16765,unknown,5.01467
clip_ab9d58e21.wav,yes,7.87206,left,7.31257
clip_0c678e023.wav,right,14.4624,unknown,13.8646
clip_978e85457.wav,no,13.8512,unknown,13.4186
clip_2ef532383.wav,on,16.4141,unknown,14.9477
clip_aa4d29224.wav,unknown,10.1648,on,9.41007
clip_58c5136cc.wav,left,13.7417,yes,13.3143
clip_7d03d67c6.wav,unknown,8.59743,no,8.45473
clip_fa8850193.wav,unknown,13.5389,right,12.672
clip_371b00094.wav,unknown,10.7206,right,9.94012
clip_8fcecee87.wav,no,9.15639,go,9.01075
clip_2134d99c9.wav,unknown,17.2761,right,16.8068
clip_7263d8e6e.wav,unknown,10.2491,on,9.36695
clip_279029054.wav,right,9.7136,unknown,9.43415
clip_9aaa319a6.wav,unknown,8.37487,on,7.59472
clip_1abcc99b7.wav,unknown,5.987,go,5.65922
clip_5a90c2780.wav,on,14.0382,off,13.8738
clip_042c3ad1f.wav,unknown,17.5746,on,16.2307
clip_f8b777e6e.wav,unknown,11.4422,right,10.7843
clip_dec289897.wav,right,12.2309,unknown,11.7843
clip_1ed748456.wav,on,4.76656,unknown,4.55807
clip_c4f69d5d0.wav,go,8.22355,down,7.54171
clip_7caa83e81.wav,right,9.58392,unknown,9.1775
clip_bf6cf5491.wav,go,12.4244,unknown,12.1742
clip_5d3e927d9.wav,off,8.92268,up,8.08197
clip_b737ed603.wav,up,6.58993,unknown,6.22327
clip_177f7d936.wav,unknown,15.8736,down,14.3486
clip_65b100736.wav,on,14.2953,unknown,13.9223
clip_98ab309b8.wav,unknown,18.1753,right,18.1093
clip_41ccc3ae5.wav,yes,12.3147,no,12.2719
clip_b47d72358.wav,unknown,8.23167,go,8.11372
clip_e67cce212.wav,stop,11.1445,unknown,10.7298
clip_5be83b2d6.wav,stop,10.5566,unknown,10.4924
clip_0dae55631.wav,go,9.14715,unknown,9.03575
clip_721b1b7c4.wav,unknown,4.10947,go,3.70008
clip_7791d5f75.wav,go,12.8004,unknown,11.8221
clip_d88492f04.wav,on,6.55482,unknown,5.96803
clip_63e343cc4.wav,right,19.6186,unknown,18.0326
clip_026b0dfc3.wav,unknown,8.08106,no,7.85491
clip_678bf6545.wav,unknown,13.6225,yes,12.996
clip_3eef675cd.wav,unknown,3.23282,silence,2.97993
clip_cb001cd92.wav,down,10.428,no,9.91092
clip_78c957097.wav,unknown,6.79919,up,6.16746
clip_78cfb4f1e.wav,unknown,9.99064,go,9.17967
clip_6e345321b.wav,on,10.4046,unknown,9.56848
clip_d8355cea4.wav,right,15.3016,unknown,15.2688
clip_e91b70955.wav,unknown,5.68636,right,5.5587
clip_3ee87a352.wav,left,5.9283,yes,5.91074
clip_40061301a.wav,unknown,14.4838,on,13.6834
clip_36e8ac69a.wav,no,12.0095,go,11.1882
clip_7d80e7043.wav,go,12.5745,unknown,11.3522
clip_9c4dadab2.wav,go,7.02547,unknown,6.60314
clip_39e69d960.wav,go,7.52293,unknown,7.52127
clip_6e7ec07e5.wav,unknown,9.61428,down,8.74955
clip_6265eb8cb.wav,unknown,10.5913,down,9.78788
clip_3ae4c90fe.wav,unknown,10.5443,left,9.83214
clip_d0795f655.wav,unknown,8.26377,no,7.9535
clip_f7a2fef27.wav,left,12.7393,unknown,12.1725
clip_6e35b3de2.wav,yes,7.05598,left,6.67179
clip_913c44c49.wav,left,4.63247,unknown,4.56584
clip_2d807463f.wav,off,10.1003,up,9.71613
clip_0116e88ba.wav,no,7.81382,unknown,7.65261
clip_e03e35ab2.wav,down,5.37702,unknown,5.36562
clip_f5929ffdd.wav,unknown,3.23417,right,3.09202
clip_c51c7da00.wav,down,11.9535,unknown,11.1982
clip_b08fb4f75.wav,unknown,16.8036,on,15.3546
clip_964875d22.wav,no,7.54739,down,7.19442
clip_89415d79e.wav,unknown,7.21684,down,6.52503
clip_b63cc63c6.wav,on,14.9801,unknown,14.0447
clip_6f14fb83c.wav,left,8.59399,yes,8.56455
clip_33c491fb0.wav,unknown,4.90536,stop,4.64795
clip_26d4cf329.wav,left,8.13892,yes,7.64766
clip_fa379b5a0.wav,right,7.01689,go,6.63498
clip_542c34f78.wav,down,10.1503,unknown,9.63576
clip_81933f837.wav,right,26.8891,unknown,25.9713
clip_e8211af03.wav,go,8.68744,unknown,8.60936
clip_bf7f2d144.wav,unknown,7.89751,off,7.78918
clip_6f2697780.wav,off,7.98495,unknown,7.95094
clip_52ee0c748.wav,right,8.99932,unknown,8.25133
clip_17cb68d42.wav,yes,8.19099,left,7.46604
clip_ae93de762.wav,unknown,6.92775,on,6.57063
clip_d00f9ce8e.wav,right,14.8085,unknown,14.3926
clip_b1068b1d9.wav,unknown,14.2094,right,13.3911
clip_efb0e03de.wav,unknown,7.70799,off,7.06676
clip_057bc3f42.wav,down,9.45228,go,9.27336
clip_a5cafe12f.wav,unknown,7.55722,stop,6.80323
clip_f5e945ff8.wav,go,5.75947,unknown,5.65563
clip_724562b4b.wav,unknown,9.16046,right,8.41367
clip_156b1ac4b.wav,unknown,7.90234,no,7.73103
clip_e52d339c8.wav,unknown,16.788,on,15.5111
clip_c22f12196.wav,off,8.64563,unknown,8.42087
clip_3faaad696.wav,go,5.95961,up,5.6834
clip_88eb2f394.wav,unknown,10.0011,on,9.08695
clip_12647b982.wav,on,11.0857,off,10.7122
clip_be459ce4e.wav,unknown,7.39175,stop,7.01854
clip_e010b405b.wav,unknown,9.11982,on,9.07015
clip_fa2ff1830.wav,unknown,9.85007,left,9.3741
clip_88edb99de.wav,unknown,6.61443,stop,6.01789
clip_205dda862.wav,unknown,6.53845,no,5.93835
clip_96b42a71d.wav,unknown,1.57021,silence,1.4911
clip_c7a266e77.wav,unknown,11.3747,on,11.0498
clip_bcb9774af.wav,off,14.1637,up,13.5725
clip_384bdde19.wav,right,12.6622,unknown,11.9621
clip_6467b120d.wav,unknown,14.995,go,14.7189
clip_227d68863.wav,stop,13.4885,unknown,12.8317
clip_aefd442ae.wav,unknown,10.0444,down,9.05929
clip_c8ec111a2.wav,go,13.4183,unknown,12.4703
clip_68330c536.wav,down,7.68217,no,7.3909
clip_0d8236095.wav,off,11.6764,unknown,10.7957
clip_f435c1314.wav,no,6.67975,unknown,6.30014
clip_798ee8f3e.wav,go,13.4844,down,13.4146
clip_fe226a1b0.wav,stop,5.81145,unknown,5.38571
clip_2426fa481.wav,stop,12.5094,unknown,11.3687
clip_fa36451d8.wav,down,11.3733,unknown,10.7155
clip_123fd99bf.wav,up,10.3423,unknown,9.83511
clip_3cf11df29.wav,on,10.8692,unknown,9.86829
clip_d0c345281.wav,left,18.2754,unknown,17.9869
clip_d0625c7d8.wav,unknown,9.05496,down,8.39346
clip_2ab7c1906.wav,unknown,11.5402,go,10.4154
clip_3f086577c.wav,right,11.3042,unknown,10.2386
clip_72234384f.wav,unknown,13.0827,on,12.1742
clip_bcab9fefc.wav,no,7.59142,unknown,7.23735
clip_e8fcce21e.wav,up,9.4832,on,9.30097
clip_ce54d39db.wav,unknown,8.43311,left,7.6936
clip_ffa1be89d.wav,no,11.7871,go,11.4415
clip_89df4bd4c.wav,go,8.17549,unknown,7.64087
clip_2969145f6.wav,off,10.9256,on,9.91344
clip_6bc957be4.wav,up,8.26588,off,8.12953
clip_0db584835.wav,unknown,8.70136,on,8.487
clip_df3426ae0.wav,no,17.5754,go,16.3106
clip_80fa5d486.wav,on,4.62925,off,4.30901
clip_c8aa9bb0e.wav,go,5.74049,unknown,5.52947
clip_8a71ec059.wav,no,7.19178,unknown,7.07845
clip_8f2bfa247.wav,unknown,13.5802,down,13.4986
clip_51b43cfe5.wav,unknown,11.8674,no,11.1571
clip_1b7716cf0.wav,go,8.13219,no,7.92649
clip_7dcc58fb6.wav,down,9.60536,go,9.56204
clip_d9c861d88.wav,go,14.4911,no,13.8228
clip_1283024e7.wav,go,9.45465,unknown,8.94255
clip_7db670c04.wav,unknown,6.74777,left,6.40029
clip_0a94b3fe6.wav,unknown,14.8781,right,14.7409
clip_60c1ab5ff.wav,on,8.8512,unknown,8.66358
clip_3f1c92052.wav,stop,5.37776,up,5.25892
clip_e4afab269.wav,unknown,8.92432,no,8.48852
clip_8d4ff6ad4.wav,unknown,5.93646,no,5.74295
clip_9f1753530.wav,no,5.875,go,5.83929
clip_f423fb9ef.wav,go,15.2427,no,14.1622
clip_677640a30.wav,on,12.8848,unknown,12.2371
clip_39a49ddd7.wav,on,6.97089,off,6.42945
clip_f0c3ea067.wav,off,15.2147,up,13.7292
clip_8807ea26f.wav,unknown,9.20078,no,8.80701
clip_97fbfde07.wav,left,9.82166,unknown,9.81798
clip_ae0972d1e.wav,unknown,15.3681,right,14.0135
clip_c892d44af.wav,on,16.7653,off,16.4022
clip_8c1ed22c9.wav,unknown,8.98081,yes,8.85076
clip_1a39bf464.wav,on,7.00052,off,6.527
clip_457a5a879.wav,unknown,11.4541,right,10.732
clip_14edc55c0.wav,on,11.8701,unknown,10.9942
clip_26b32c098.wav,unknown,10.4657,left,10.0253
clip_733311d57.wav,go,4.8731,no,4.5733
clip_e28d1acde.wav,off,6.75397,unknown,6.57942
clip_55c4a3c9e.wav,no,11.3512,unknown,10.993
clip_6fd3f7804.wav,unknown,11.9396,up,11.9266
clip_712e1e06d.wav,unknown,7.11097,go,6.8694
clip_bad5d2c8a.wav,off,14.0163,up,12.8845
clip_76a4453fe.wav,no,13.5371,go,13.0889
clip_e97496444.wav,unknown,10.0339,off,9.3388
clip_8bb954783.wav,unknown,4.83822,down,4.57607
clip_b6df412d6.wav,unknown,4.58455,on,4.37724
clip_7b6c03e0b.wav,off,13.5885,on,12.9637
clip_87d1569f5.wav,go,15.4552,no,15.3199
clip_8296098da.wav,unknown,9.74481,up,9.30735
clip_9137d31e7.wav,unknown,12.4756,down,11.7412
clip_231a694eb.wav,up,10.4788,unknown,9.58515
clip_b3f990309.wav,right,13.152,unknown,12.3354
clip_73b1a423e.wav,no,6.69826,unknown,6.43412
clip_5f1515972.wav,unknown,3.75019,up,3.63082
clip_940fc5ab9.wav,unknown,2.63185,down,2.45756
clip_c7a809822.wav,unknown,13.0572,on,12.277
clip_067997374.wav,on,14.5261,unknown,13.2116
clip_329ba5d5f.wav,up,7.61855,off,7.17996
clip_d7d1936ba.wav,unknown,14.6209,yes,14.0588
clip_beeb33b87.wav,no,8.32885,unknown,7.50884
clip_24130ff19.wav,go,7.57145,unknown,7.4697
clip_cd401ca5d.wav,unknown,9.93369,no,9.0414
clip_0fbf372a0.wav,go,4.62424,stop,4.51683
clip_d705b6b87.wav,unknown,20.1669,on,19.3693
clip_11e18b9f5.wav,right,18.6919,unknown,17.9934
clip_dd8c2cf19.wav,right,12.5463,unknown,12.3052
clip_1ca023cf5.wav,unknown,14.9404,on,13.4886
clip_dd0a68353.wav,stop,11.0836,unknown,11.0114
clip_e682ccd70.wav,unknown,6.76596,yes,6.27383
clip_a4e35ce23.wav,right,17.2301,unknown,15.8522
clip_de5d4a3d4.wav,unknown,16.8163,right,15.7448
clip_5b6a56843.wav,unknown,12.022,on,11.0363
clip_767c03183.wav,unknown,6.58286,no,6.00151
clip_d320d8a82.wav,left,11.1928,unknown,10.4798
clip_86d6ff11a.wav,up,7.932,off,7.78334
clip_45b47a1a8.wav,unknown,6.58696,off,6.24738
clip_2ad832a64.wav,unknown,3.25996,down,3.00082
clip_6043bb3b8.wav,down,15.1591,no,14.8094
clip_0c82ea0b4.wav,unknown,10.0212,stop,9.70503
clip_2da00c360.wav,unknown,16.7118,on,15.9519
clip_b9b4df76b.wav,yes,14.8774,left,14.8486
clip_59fca65c4.wav,down,9.67585,no,8.76412
clip_2348523e4.wav,unknown,24.158,right,23.6728
clip_f706c675a.wav,unknown,3.44129,silence,3.30565
clip_3ce29edf8.wav,on,14.8094,unknown,13.8816
clip_9eb3da0e4.wav,on,11.0941,unknown,10.5497
clip_5b1ac5ab6.wav,unknown,8.81054,go,8.32937
clip_9d5d61ba6.wav,no,14.4642,go,13.4804
clip_06acbf76e.wav,stop,11.5914,unknown,11.5871
clip_f99105b10.wav,off,12.1956,unknown,12.1954
clip_c81374b09.wav,no,7.93083,unknown,7.45518
clip_f22eb9276.wav,go,11.4347,no,11.296
clip_26e6a2434.wav,go,15.1697,unknown,13.9872
clip_86cd9d36d.wav,unknown,6.74195,left,6.41699
clip_e403afa4d.wav,unknown,9.52087,go,8.81198
clip_32a4fa0fe.wav,unknown,9.35726,on,8.954
clip_bb16e0835.wav,unknown,6.01211,no,5.41426
clip_6922d823a.wav,unknown,10.4353,right,10.2658
clip_4d6e1fcc7.wav,off,9.13797,on,9.02318
clip_75060f38b.wav,up,5.33101,off,4.88772
clip_5a24908c8.wav,unknown,8.1392,down,7.80401
clip_b3adcd036.wav,left,7.96734,unknown,7.21662
clip_29d0229ba.wav,unknown,12.5159,right,11.8706
clip_1c5f3049c.wav,on,15.1425,unknown,13.8544
clip_0d29a7679.wav,unknown,5.95633,right,5.88546
clip_ec989e064.wav,unknown,11.1456,on,10.3511
clip_717ee4571.wav,on,7.14057,unknown,6.91307
clip_db4ccea95.wav,unknown,9.37667,go,8.80955
clip_3d93fd89b.wav,no,9.05844,unknown,8.88523
clip_364d45445.wav,unknown,11.1198,on,10.2498
clip_59225ebb9.wav,on,18.0596,off,16.3083
clip_cb921370c.wav,unknown,6.78901,stop,6.38265
clip_a916bf26d.wav,unknown,7.8019,go,7.2013
clip_ca2107412.wav,down,8.37255,unknown,8.0681
clip_22dd06de0.wav,unknown,10.1905,down,9.50889
clip_1b393a872.wav,unknown,10.4146,on,9.60764
clip_2dd772e1a.wav,off,13.3355,up,12.1671
clip_14f26c6a1.wav,on,11.9628,unknown,10.8277
clip_cc9e16f8e.wav,no,8.7026,go,8.09631
clip_b777d3de1.wav,on,11.6094,unknown,11.5035
clip_ceb7d2020.wav,no,10.2663,go,9.26483
clip_6f4fb2bda.wav,on,11.094,unknown,11.0895
clip_f4937ef1b.wav,unknown,8.75963,left,8.36457
clip_79743974c.wav,unknown,12.4272,on,11.373
clip_e8f3a1887.wav,down,14.5017,no,13.1355
clip_6b6c8e502.wav,no,10.9157,down,10.0527
clip_4183efc74.wav,unknown,12.4444,right,11.2939
clip_d3f6f6e27.wav,unknown,16.9773,on,16.402
clip_9eb1ba780.wav,yes,7.74667,no,7.44699
clip_f5e5a52b4.wav,unknown,22.8849,right,21.439
clip_1b40d580d.wav,on,11.8754,unknown,11.5535
clip_03d6505dd.wav,go,16.9769,no,15.7808
clip_a95acd835.wav,right,24.4087,unknown,24.1459
clip_346abe34a.wav,unknown,5.96058,on,5.64812
clip_96e079548.wav,unknown,14.2678,on,14.1972
clip_05e328b3c.wav,no,9.18882,unknown,8.80063
clip_2370d93da.wav,unknown,9.06882,yes,8.5538
clip_641b0d98b.wav,no,8.40749,yes,7.59236
clip_a986be73d.wav,unknown,13.7752,down,13.2934
clip_30940fe4d.wav,unknown,8.38187,go,8.29641
clip_8f4930ccc.wav,go,12.8533,no,11.7916
clip_900c592fe.wav,unknown,11.6226,off,11.2628
clip_4c0bf8655.wav,up,13.3045,off,12.1504
clip_bbd177c6c.wav,unknown,11.2011,go,10.488
clip_b500d920e.wav,unknown,3.55666,off,3.55412
clip_92c17bedf.wav,no,14.1719,unknown,14.1497
clip_ea27345c0.wav,left,12.3033,yes,12.0601
clip_13f827458.wav,go,12.5522,no,11.976
clip_a100a0833.wav,up,3.97121,unknown,3.69431
clip_6e0d3e6d9.wav,on,10.9821,unknown,9.93252
clip_47d00b497.wav,right,13.3425,unknown,13.104
clip_c8077f20a.wav,go,7.08252,unknown,6.94582
clip_46051ac3f.wav,right,16.8949,unknown,15.4276
clip_2e7953ce0.wav,unknown,9.24565,left,8.37368
clip_89a6e9cea.wav,down,9.17713,no,8.65964
clip_bd16eeb96.wav,yes,12.1178,unknown,11.9862
clip_578c33771.wav,stop,5.46051,unknown,5.25258
clip_c4eff044c.wav,left,5.35227,unknown,4.86857
clip_d29e2fdec.wav,unknown,6.06413,off,5.55032
clip_0af118ae2.wav,down,8.93866,no,8.23789
clip_4166ff23c.wav,up,8.12553,off,7.56139
clip_8cfb0ff9f.wav,go,10.588,no,9.83937
clip_e5ee8663b.wav,unknown,4.65435,stop,4.42961
clip_e76ac9ca8.wav,go,19.7721,no,19.1565
clip_853ef5e5f.wav,left,9.36563,unknown,9.08066
clip_34112ec96.wav,no,2.89892,unknown,2.62779
clip_2f1419b63.wav,go,9.40947,unknown,8.78529
clip_1e3ea5dee.wav,unknown,10.5333,go,10.4715
clip_32a7a8ab3.wav,on,18.4577,unknown,18.0121
clip_ceaa41bbe.wav,unknown,16.5633,no,15.88
clip_62af4c502.wav,unknown,11.342,left,11.0502
clip_b0c8d6d64.wav,up,9.58989,off,9.43555
clip_542e4757f.wav,unknown,10.1972,down,10.1075
clip_97c7ac3c0.wav,on,9.01902,unknown,8.63757
clip_b4544e3ab.wav,go,8.2988,unknown,7.84385
clip_2d512beb8.wav,silence,3.763,stop,3.73913
clip_189292491.wav,go,6.51314,up,6.14661
clip_33eff2116.wav,unknown,3.12546,left,2.96996
clip_75524e20b.wav,unknown,11.2544,right,10.2435
clip_215028216.wav,unknown,9.85978,on,9.11633
clip_5906b57bf.wav,unknown,15.7206,right,14.9045
clip_6a0f63ef1.wav,off,8.57059,unknown,8.2828
clip_bfa75fe41.wav,no,11.0483,unknown,10.4005
clip_6da1b1cd2.wav,unknown,8.20299,off,7.5268
clip_890b2741e.wav,up,17.463,off,16.4218
clip_1f52f4109.wav,on,7.90127,off,7.43263
clip_9bb723db9.wav,unknown,13.7907,go,12.5435
clip_e0dd33435.wav,unknown,4.76576,no,4.37841
clip_26936c117.wav,no,9.41617,go,9.17318
clip_611cf1eee.wav,unknown,10.1268,go,9.93391
clip_f5e1f8a4f.wav,on,10.8446,off,10.3634
clip_7963ec524.wav,unknown,3.13973,no,2.98759
clip_28fb8a4aa.wav,unknown,20.3486,right,19.5582
clip_c5398cbf2.wav,unknown,5.93423,no,5.58041
clip_54d55f0ff.wav,on,14.9478,unknown,14.5955
clip_deeb2e92c.wav,off,12.2944,on,11.7244
clip_e14b87bae.wav,down,8.97313,go,8.10644
clip_348f19ffa.wav,unknown,10.7625,on,10.0152
clip_f395275ab.wav,no,8.57232,unknown,8.01679
clip_1721d0dd4.wav,up,14.9674,off,13.983
clip_84f3006d5.wav,down,17.1933,unknown,17.0691
clip_99d389202.wav,unknown,20.2898,right,19.3331
